"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc6a20a",0,4.12805503417721,0.759,0.096,0
"Pde8b",0,4.53161967472314,0.76,0.097,0
"Higd1b",0,2.90632900256933,0.937,0.297,0
"Cd9",0,-4.65048724700498,0.195,0.833,0
"Slc22a8",0,5.95517005381657,0.708,0.07,0
"Atp13a5",0,4.64497481568843,0.764,0.129,0
"P2ry14",0,3.79987058126779,0.84,0.208,0
"eGFP",0,3.33437379678315,0.764,0.147,0
"Pla1a",0,4.50438777875216,0.77,0.185,0
"Ggt1",0,6.66608094750439,0.638,0.054,0
"Slc30a10",0,4.66125706454423,0.644,0.063,0
"Slc19a1",0,3.13740331674299,0.75,0.173,0
"Kcnj8",0,3.84238109661664,0.929,0.354,0
"Ptn",0,4.20664973096374,0.788,0.214,0
"Abcc9",0,3.88229346070807,0.906,0.345,0
"Vtn",0,4.46678203611093,0.939,0.388,0
"Plxdc2",0,3.96402749263194,0.84,0.29,0
"Art3",0,3.24364753375696,0.854,0.344,0
"Vim",0,-3.21405279379812,0.45,0.917,0
"Atp1a2",0,3.60003227433734,0.85,0.426,0
"Crip1",0,-2.31343116495238,0.583,0.973,0
"Pdgfrb",0,2.51504338763239,0.905,0.524,0
"Gatm",1.55095065200982e-303,4.45360271831593,0.661,0.112,3.89118009082744e-299
"Gper1",2.63976477542883e-298,2.99312336254491,0.75,0.169,6.62290584507339e-294
"AW549542",5.25367716516696e-295,3.03877007218481,0.689,0.105,1.31809506396874e-290
"Rgs5",5.59802041820973e-295,1.68689433901154,0.999,0.542,1.40448734272464e-290
"Uchl1",1.87127133985622e-290,4.74440134434924,0.647,0.118,4.69483266456527e-286
"Plxdc1",2.82837846779873e-288,3.70661750915023,0.698,0.151,7.09611873786024e-284
"Sept4",6.98013712162359e-288,2.78037121061732,0.82,0.368,1.75124660244414e-283
"Tenc1",7.35781390942925e-277,2.7021996172543,0.714,0.146,1.8460019317367e-272
"Grm3",9.30082668713957e-277,5.01006818868106,0.531,0.039,2.33348440753645e-272
"Eef1a1",1.25477645075334e-273,-1.55858009270375,0.974,0.986,3.14810863729506e-269
"Trpc3",5.86419105249138e-273,3.56499658692921,0.698,0.158,1.47126689315956e-268
"Sod3",8.09293027394582e-273,2.14196671149602,0.913,0.519,2.03043527643027e-268
"Rn45s",2.50658084700351e-270,1.81025300129145,0.764,0.155,6.2887606870471e-266
"Cav1",3.72784285137427e-269,-2.44366850546492,0.234,0.819,9.3527849298129e-265
"Imp3",4.53852325184234e-269,2.35818104768658,0.887,0.614,1.13867009865473e-264
"Slc16a12",2.68779938593457e-265,4.45581902286509,0.553,0.059,6.74341987937125e-261
"Fos",9.24454221467246e-260,-3.64172168836081,0.516,0.848,2.31936319623917e-255
"Junb",1.60461219144839e-259,-3.24037336887564,0.367,0.833,4.02581152712487e-255
"Rpl37",2.56447763917159e-259,-2.2195383508035,0.641,0.942,6.43401794891761e-255
"Rps27",1.82733551333449e-258,-2.19707868832385,0.245,0.855,4.5846020694049e-254
"Ndufa4",4.36577104329965e-257,-2.52561496154631,0.158,0.759,1.09532829705345e-252
"Rps12",9.23579715026323e-257,-2.40452282218467,0.206,0.798,2.31716914702954e-252
"Myl6",3.07246634973355e-256,-1.66138922766128,0.934,0.964,7.70851082484652e-252
"Cspg4",7.83279311023591e-256,2.09448001315592,0.867,0.409,1.96516946342709e-251
"Rps28",8.98725222836956e-256,-2.29155217791071,0.369,0.875,2.25481171157564e-251
"Adap2",1.14408368423949e-255,2.39444008414154,0.795,0.256,2.87039155538847e-251
"Mir143hg",8.51519354107847e-255,2.65906945896666,0.656,0.117,2.13637690752118e-250
"Rpl41",1.70669672609988e-254,-1.9333145730511,0.808,0.975,4.281931416112e-250
"Rpl13a",4.33247222776605e-254,-1.8700793018361,0.872,0.98,1.08697395722422e-249
"Enpep",3.50455090126226e-253,2.73955133883077,0.762,0.25,8.79256775617688e-249
"Rpl13",5.67038590949514e-252,-1.93598945578114,0.813,0.974,1.42264312083323e-247
"Rpl37a",1.62236104020627e-251,-2.06927579410967,0.673,0.951,4.0703416137735e-247
"Rpl10",7.17537545367864e-251,-2.40057088201633,0.356,0.86,1.80022994757343e-246
"Rpl3",1.3386514242631e-250,-2.33261818713476,0.641,0.926,3.35854255833369e-246
"Rpl26",5.48663662611812e-250,-2.24026488240098,0.28,0.838,1.37654226312677e-245
"Rps6",9.92268206516853e-250,-2.22560511351352,0.295,0.853,2.48950170333013e-245
"Coro1b",2.0039277012364e-249,2.84962109135195,0.854,0.492,5.02765420963202e-245
"Colec12",2.74496960753983e-249,3.11221917184187,0.775,0.289,6.88685424835668e-245
"Rpl21",7.39639906371052e-249,-2.00324373046237,0.268,0.845,1.85568256109433e-244
"Sema6d",2.1904280858514e-248,3.16828039747075,0.762,0.271,5.49556502459257e-244
"Rpl6",6.42150947116978e-247,-2.14414794161576,0.638,0.936,1.61109251122179e-242
"Rps14",1.59797706949076e-246,-1.96466882566,0.842,0.977,4.00916466964537e-242
"Rps29",1.99362065480334e-246,-1.8080986939154,0.285,0.861,5.00179486083609e-242
"Rpl34",6.21337559285686e-246,-2.14867141813504,0.259,0.832,1.55887380249186e-241
"Rpl31",3.99270173080386e-245,-1.92500049856472,0.26,0.838,1.00172893724138e-240
"Rpl23a",1.60594410592848e-244,-1.85324432265547,0.233,0.829,4.02915316736397e-240
"Rps17",1.27473118264944e-243,-1.94903294228994,0.23,0.82,3.19817306414919e-239
"Rpl10a",8.86752155775101e-243,-2.30667247557321,0.424,0.858,2.22477248362415e-238
"S1pr3",2.51933032883982e-241,2.41230251931577,0.851,0.402,6.32074786202623e-237
"Rps18",6.87900114143277e-240,-2.08074538930362,0.695,0.943,1.72587259637407e-235
"Rpl35",7.57209126270727e-240,-1.98662610930398,0.407,0.874,1.89976197690063e-235
"Rps27a",2.58367047865646e-239,-2.09482028243685,0.307,0.84,6.48217086390118e-235
"Ggt5",5.42797304308173e-239,2.81356408433189,0.752,0.268,1.36182415677878e-234
"Rps7",5.51748351862746e-239,-2.07785147965564,0.61,0.93,1.38428143998844e-234
"Rpl9",2.01108146392016e-238,-2.01329171103037,0.272,0.833,5.04560228482928e-234
"Rps4x",2.85961949930424e-238,-2.01560020643461,0.745,0.948,7.17449936180441e-234
"Rpl38",5.29911742167436e-238,-2.07992012979869,0.575,0.914,1.32949556992388e-233
"Rpl36",6.9258316782493e-238,-2.07193810961979,0.252,0.817,1.73762190975597e-233
"Rps23",8.8653393674934e-237,-2.08622302210932,0.28,0.838,2.22422499391042e-232
"Tmem176b",1.11137806601865e-236,-3.04100794582474,0.136,0.685,2.78833642983418e-232
"Rplp0",4.99920642060911e-236,-1.82395339895826,0.78,0.953,1.25425089886662e-231
"Rps19",5.02308995855272e-236,-1.97062534413588,0.767,0.953,1.26024303970129e-231
"Rpl36a",6.53531813543982e-235,-2.18833752018698,0.238,0.789,1.6396459670005e-230
"Rpl27a",1.75138691259285e-234,-1.82544863489529,0.31,0.86,4.39405462500421e-230
"Rpl18a",4.33422780805987e-234,-1.9608937384378,0.873,0.977,1.08741441476414e-229
"Rpl24",1.83478418197075e-233,-1.96031329206637,0.221,0.803,4.60329003414641e-229
"Gucy1b3",2.54339132072386e-233,2.35818631539805,0.741,0.227,6.38111448456409e-229
"Fau",4.72141286660239e-233,-1.83332733077904,0.49,0.898,1.18455527410187e-228
"Rps21",1.51323560786011e-232,-2.24660029935208,0.691,0.93,3.79655681656022e-228
"Rpl11",1.76616245781081e-231,-2.03343680245923,0.28,0.823,4.43112499040155e-227
"Sdc3",5.84444406631085e-231,2.83605512562806,0.743,0.284,1.46631257179673e-226
"Klf2",8.73184664653528e-231,-3.0394072059567,0.224,0.753,2.19073300514924e-226
"Dock6",1.22971788321e-230,2.63880576298884,0.813,0.423,3.08523919718558e-226
"Rps8",1.46217743617954e-230,-2.09363479104818,0.534,0.901,3.66845696963084e-226
"Actg1",1.5376979910545e-230,-2.0188960267241,0.723,0.933,3.85793048975663e-226
"Rps2",2.93863093514556e-229,-1.98857562837836,0.729,0.933,7.3727311531867e-225
"Rpl17",3.57607619516264e-229,-2.10970574334654,0.266,0.81,8.97201756604355e-225
"Rps3a1",9.99261232456115e-229,-1.93903931257471,0.739,0.935,2.50704650610915e-224
"Tpt1",1.19478632097841e-228,-1.89597679387085,0.801,0.949,2.99759940070273e-224
"Rps20",3.0669374344827e-228,-1.94528745450726,0.648,0.928,7.69463932937365e-224
"Rpl19",5.32304121054986e-228,-1.82152201794456,0.494,0.887,1.33549780931485e-223
"Sept7",8.53847843234506e-228,2.34271859450646,0.815,0.436,2.14221885389105e-223
"Dbp",1.40096035714012e-227,2.24784976413558,0.793,0.299,3.51486944002885e-223
"Rplp1",3.4419661048218e-227,-1.91332812346268,0.901,0.976,8.63554876038742e-223
"Anpep",8.92494241470573e-227,2.97400671861224,0.677,0.194,2.23917880242552e-222
"Myo1b",1.63324798821442e-226,2.0428265742214,0.867,0.407,4.09765587763116e-222
"Rps16",4.61070897099471e-225,-1.91034705330708,0.631,0.925,1.15678077373286e-220
"Rpl23",1.23934467474612e-224,-1.90532948748834,0.697,0.935,3.10939185447054e-220
"Rpl35a",1.28631381443712e-224,-1.9454005101922,0.675,0.932,3.22723272904129e-220
"Rpl28",1.76243961597614e-224,-1.94595520425972,0.22,0.784,4.42178475252254e-220
"Rpl32",5.02614692370815e-224,-1.93412813763394,0.741,0.952,1.26101000168914e-219
"Rpl14",6.0565465666629e-224,-1.90497367800603,0.707,0.936,1.51952696811005e-219
"Dpysl2",4.95735689105257e-223,2.06920207693203,0.929,0.665,1.24375127039618e-218
"Ramp2",7.47218815560305e-223,-2.90978715586913,0.21,0.733,1.87469728635925e-218
"Rps24",1.09372333746115e-222,-1.90842392014443,0.76,0.945,2.74404248135628e-218
"Rpl30",1.12676269693954e-222,-1.95089322373608,0.183,0.766,2.82693493035161e-218
"Igfbp4",2.43899555752025e-222,-4.2287682690881,0.179,0.68,6.11919595426256e-218
"Snx33",2.91571715227433e-222,2.3500993791888,0.797,0.357,7.31524276334106e-218
"Rpsa",5.22839030066784e-221,-2.09163505817523,0.534,0.866,1.31175084253455e-216
"Gas6",8.92442640022109e-220,-3.01204217052952,0.21,0.725,2.23904933955147e-215
"Egflam",1.17233801375032e-219,3.0907419869185,0.688,0.224,2.94127884269817e-215
"Rpl15",1.20044449225487e-218,-1.82135952797449,0.257,0.807,3.01179518661823e-214
"Ppia",2.50684591340233e-218,-1.90067721358004,0.259,0.834,6.2894257121351e-214
"Rplp2",1.59799194253226e-217,-1.9953759770237,0.849,0.958,4.00920198461918e-213
"Rpl27",2.01552215551535e-216,-1.70185201002098,0.216,0.774,5.05674353597247e-212
"Atp1b2",1.10732253563317e-215,1.66457376473672,0.902,0.512,2.77816150965005e-211
"Lama2",2.60955924248172e-215,2.39986938134238,0.781,0.309,6.54712318346238e-211
"Rps13",3.4383491076027e-215,-2.11344129906178,0.335,0.804,8.62647407606442e-211
"Rps9",7.76636564313835e-215,-1.71972218222864,0.797,0.957,1.94850347620698e-210
"Rgs4",1.13561502158231e-213,1.88263986816878,0.893,0.455,2.84914452764786e-209
"Rps10",1.85385489665008e-213,-2.01623296920805,0.645,0.905,4.65113655020539e-209
"Cd97",3.10951585156775e-213,3.00781032045064,0.563,0.102,7.80146431999833e-209
"Pitpnc1",5.76786931666682e-213,2.62477286013055,0.804,0.391,1.44710073285854e-208
"Rps25",1.01928339189645e-212,-1.91346151076605,0.65,0.921,2.557280101929e-208
"Zic1",1.45139130268286e-212,3.36456495126312,0.559,0.103,3.64139563930104e-208
"Plvap",4.82183125125536e-212,-7.41960005811421,0.024,0.525,1.20974924262746e-207
"Oaz1",6.68573526671997e-212,-1.87747276009229,0.287,0.807,1.67738412106737e-207
"Hspa8",1.13984205906734e-211,-1.56017402401467,0.9,0.958,2.85974974199404e-207
"Rpl5",6.18614988696808e-211,-2.12729269632819,0.315,0.776,1.55204314514142e-206
"Ifi30",2.1096854144041e-209,3.50479214914052,0.671,0.232,5.29298973619846e-205
"Csrp1",6.71638755126294e-208,-4.438556315327,0.231,0.673,1.68507447273636e-203
"Jun",1.19762005055448e-207,-2.74995138550854,0.394,0.802,3.00470894483614e-203
"Rpl12",1.67014160481274e-206,-2.33657476396154,0.158,0.689,4.19021827231468e-202
"Rps15",1.91087234697109e-206,-1.88553832503302,0.809,0.958,4.79418763131576e-202
"Tgm2",2.00796102795297e-206,-3.40732345795764,0.174,0.674,5.03777342303122e-202
"Ptma",2.15893014360554e-206,-1.32393397780906,0.96,0.974,5.41653983729195e-202
"Dtx3",2.89629788478937e-205,1.84771413730003,0.873,0.55,7.26652176314806e-201
"Ifitm1",9.08504940874869e-205,1.73311516978067,0.785,0.289,2.27934804616096e-200
"Pald1",2.0031105937903e-204,2.80813043108841,0.708,0.272,5.0256041687605e-200
"Ndufa4l2",4.19846738910995e-204,1.41506946027981,0.964,0.505,1.05335348325379e-199
"Itga1",6.60064021883063e-204,2.43395263717736,0.815,0.409,1.65603462450242e-199
"Plpp3",1.94940917012493e-203,-2.99444790779659,0.126,0.631,4.89087266692644e-199
"Cpe",2.96885683515951e-203,-2.68675733397543,0.265,0.728,7.4485649137317e-199
"Cpm",1.67571137135885e-202,3.25588198776943,0.571,0.124,4.20419225960223e-198
"Ptpn9",2.52923316674043e-200,2.30295093173155,0.803,0.34,6.34559309203506e-196
"Rps26",3.13900115017024e-200,-1.78548754638053,0.685,0.911,7.87543998566212e-196
"Id3",3.24498021863106e-200,-1.77480375497592,0.521,0.897,8.14133087052346e-196
"Tinagl1",1.05856973347477e-198,-2.08128186958465,0.32,0.784,2.65584560431484e-194
"Gm14005",1.08523527795036e-198,3.59046332186562,0.459,0.053,2.72274678884966e-194
"Xist",2.97033561366588e-197,2.46046138968292,0.606,0.135,7.45227502112633e-193
"Pecam1",7.15829204936885e-197,-2.87651147780719,0.185,0.685,1.79594389226615e-192
"Rpl7",1.48287543489206e-196,-1.70011357988772,0.78,0.942,3.72038617860068e-192
"Uba52",3.44790582418781e-196,-1.61482075247796,0.584,0.875,8.65045092230479e-192
"Cox4i2",9.06866989987763e-196,1.62655695748233,0.919,0.448,2.2752385911803e-191
"Cd248",5.0736070558011e-193,2.28877312766004,0.796,0.388,1.27291727422994e-188
"Car4",4.34280447811127e-192,2.5365171075789,0.674,0.229,1.08956621551334e-187
"Pde4c",4.66017484587682e-192,3.05320851277084,0.573,0.14,1.16919126708203e-187
"S100a11",4.49186946345285e-190,-1.81929697440037,0.631,0.879,1.12696512968569e-185
"Lin7a",4.50833862876342e-190,3.20783102073735,0.524,0.1,1.13109707857045e-185
"Rps3",5.38590901611415e-190,-1.37595640048741,0.805,0.962,1.35127071305288e-185
"Rps15a",1.12277897572746e-189,-1.92207830349802,0.679,0.912,2.81694017220261e-185
"Aif1l",3.00691116317236e-189,4.5510133462048,0.464,0.072,7.54403941728313e-185
"Gng2",3.91092208130798e-189,4.12659750736716,0.455,0.063,9.8121124097936e-185
"Ubb",4.93086648351079e-189,-1.39899819367325,0.992,0.981,1.23710509204802e-184
"Rpl18",3.93793953126835e-188,-2.000219489971,0.837,0.922,9.87989648999916e-184
"S100a10",3.93768996495563e-187,-2.76352895912367,0.166,0.653,9.87927035307719e-183
"Nodal",6.12331597639427e-187,6.14258361118309,0.374,0.025,1.53627874531756e-182
"4933426M11Rik",1.71268480251055e-186,3.54414631227013,0.468,0.068,4.29695490101872e-182
"5033404E19Rik",1.96354767235162e-186,4.32459917527546,0.382,0.026,4.92634475516298e-182
"Arhgap42",9.4388183383872e-186,2.56652410198339,0.653,0.212,2.36810513291796e-181
"Rpl39",5.87919384834637e-184,-1.99831053737702,0.686,0.911,1.47503094461162e-179
"Nbl1",2.28475049892178e-183,1.66452813224358,0.873,0.567,5.73221052674485e-179
"Atp2a3",5.41495313953122e-183,2.18326211572626,0.75,0.344,1.35855759317699e-178
"Socs3",1.03650517356598e-182,-4.48517158935564,0.15,0.602,2.60048782995969e-178
"Serf2",2.62976997914107e-182,-1.6654503522638,0.43,0.856,6.59782990066703e-178
"Rps11",5.62557105021241e-182,-1.72716729284231,0.749,0.941,1.41139952078779e-177
"Dusp1",2.7701374679613e-181,-2.00929741454739,0.484,0.836,6.94999789336811e-177
"Epb4.1l2",3.29710614236498e-181,2.86618096698804,0.514,0.097,8.27210960057949e-177
"Rpl29",5.89780600620203e-181,-1.9393212202907,0.549,0.852,1.47970054889603e-176
"Eln",1.0121639657325e-180,-7.13754387586951,0.08,0.53,2.53941817362628e-176
"S100a16",1.05668389603425e-178,-2.09946110996489,0.155,0.642,2.65111422676034e-174
"Tmem176a",4.83663235835431e-177,-3.37759665675939,0.08,0.539,1.21346269238751e-172
"Fth1",4.75527563667344e-176,-0.924573846270323,0.978,0.984,1.193051104485e-171
"Naca",3.74356255617141e-175,-1.71903799535827,0.718,0.892,9.39222409717845e-171
"Gm6548",5.83088067431797e-175,1.86163527877788,0.613,0.138,1.46290965237964e-170
"Rpl7a",1.1385214531531e-174,-1.90443063191138,0.645,0.857,2.85643647381581e-170
"Plat",6.34411550055389e-174,2.26970193954917,0.807,0.473,1.59167513793397e-169
"Cd81",2.68270409655778e-172,0.931004715283907,0.982,0.966,6.73063630785382e-168
"Eef1g",3.40606406676335e-172,-2.24206434491602,0.434,0.78,8.54547413710257e-168
"Atp5l",1.6962177897442e-171,-1.73142350680177,0.417,0.788,4.25564081268922e-167
"Pth1r",2.16109834998332e-171,3.13772504921184,0.549,0.146,5.42197965027314e-167
"Trim47",3.16557767270153e-171,-2.95763635684889,0.123,0.575,7.94211782304087e-167
"Id2",3.32794297748777e-169,-4.30017270765146,0.105,0.542,8.34947613621907e-165
"Nfib",4.48806311295909e-169,-2.49563960970082,0.173,0.633,1.12601015441031e-164
"Rps12-ps3",4.18339233019851e-167,-2.49919387960023,0.081,0.551,1.0495713017235e-162
"Rps27rt",7.3490083566686e-167,-2.23528994725043,0.128,0.611,1.84379270660458e-162
"Ttyh2",7.36456264636109e-167,2.95632774093642,0.544,0.146,1.84769512234553e-162
"Clu",8.41223904935605e-167,-4.48998969037633,0.103,0.538,2.11054665509294e-162
"Timp2",1.4898067945611e-166,-3.86689133441432,0.145,0.572,3.73777626687435e-162
"Klf4",5.83607441905913e-166,-3.1404982440769,0.121,0.57,1.46421271099775e-161
"Hspa2",1.82695431130439e-165,2.67195938221614,0.657,0.257,4.58364567163157e-161
"Cthrc1",1.92711210229742e-165,4.61168947362084,0.415,0.064,4.834931553454e-161
"Atp5g2",2.62361949855122e-165,-1.99887765063006,0.155,0.622,6.58239895991516e-161
"Sec61g",7.91003466962441e-164,-2.25197253254883,0.297,0.695,1.98454859826207e-159
"Sumo2",1.37280459915463e-163,-1.52465038474804,0.257,0.722,3.44422945881904e-159
"Rps5",2.50522039718258e-163,-1.54761886194432,0.765,0.949,6.28534745449137e-159
"S100a6",3.45485619541428e-163,-2.41598797675195,0.17,0.621,8.66788870867489e-159
"Spint2",5.07021886537706e-163,-4.85948350269538,0.023,0.439,1.27206721113445e-158
"Tbxa2r",1.62773106387677e-162,2.41708704104625,0.623,0.221,4.08381446616043e-158
"Odf3l1",2.42347799314449e-162,1.94484511610316,0.611,0.173,6.08026393700022e-158
"Sept11",5.10803670332109e-162,2.09496018507131,0.688,0.249,1.28155532849623e-157
"Ace2",1.50384453280603e-161,3.07209770426029,0.464,0.087,3.77299554835704e-157
"Lrp1",9.37610035103115e-161,1.57889157766436,0.82,0.412,2.3523698170702e-156
"Foxf2",5.6678040249634e-160,3.37931814107059,0.449,0.084,1.42199535182307e-155
"Ly6e",1.01516936777178e-159,-1.8480828082396,0.334,0.758,2.54695842680262e-155
"Entpd1",2.32077949041358e-159,-5.62455369195259,0.049,0.46,5.82260366349864e-155
"Ccnd2",4.12860364509582e-159,-1.67118381097116,0.238,0.689,1.03582536851809e-154
"Slc12a2",2.04212019438803e-158,2.70171418555009,0.594,0.19,5.12347535570013e-154
"Slc6a13",1.31511063876224e-157,5.27180648384064,0.337,0.027,3.29948108159059e-153
"Pdlim3",2.7647661394478e-157,-4.2454354286633,0.113,0.519,6.93652176726058e-153
"Pdzd2",1.77535969778133e-154,2.10009668455775,0.728,0.339,4.45419994576358e-150
"Gm13826",2.35885367281428e-154,1.63006823031473,0.571,0.138,5.91812797972375e-150
"Serinc3",4.51933791883203e-154,1.29514277814939,0.942,0.876,1.13385669045577e-149
"Plpp1",6.06281413321159e-154,-3.62322644804904,0.118,0.536,1.52109943788146e-149
"Gadd45g",3.69648896674494e-153,-3.76045891661782,0.161,0.565,9.27412116866638e-149
"Nxph4",4.33519134809855e-152,5.11836236243654,0.334,0.029,1.08765615732445e-147
"Chn1",6.58637101082394e-152,2.68544003275655,0.586,0.197,1.65245462290562e-147
"Ptk2",4.65390285374658e-151,2.29755681048095,0.701,0.345,1.16761768697648e-146
"Tmsb10",5.32793810588306e-151,-2.36747560072512,0.602,0.821,1.336726391385e-146
"Itpr2",1.37984356513238e-150,2.47211916833493,0.654,0.26,3.46188952056063e-146
"Rpl4",4.62460657326191e-150,-1.00371974942202,0.84,0.948,1.16026754316568e-145
"Pdxk",1.03094230778321e-149,3.11758018613575,0.558,0.187,2.5865311559973e-145
"Lrrc16a",1.27855935219102e-149,3.6128322190715,0.38,0.051,3.20777755871206e-145
"Cox7c",2.14840810296062e-149,-1.6726085978172,0.439,0.77,5.3901410895179e-145
"Ier2",4.12403969812593e-149,-2.12355173632819,0.371,0.746,1.03468031986281e-144
"H3f3a",5.32811048425782e-149,-1.41027632342883,0.842,0.902,1.33676963939544e-144
"Eif1",1.01517726366759e-148,-1.23334971410306,0.954,0.967,2.54697823681562e-144
"Ogt",1.03666161794708e-148,2.23382173006114,0.793,0.5,2.60088033326742e-144
"Fosb",3.32294933757665e-148,-4.45016314282151,0.142,0.534,8.33694759304607e-144
"Itm2b",9.62653428225144e-147,0.726454569861562,0.992,0.992,2.41520118607406e-142
"Laptm4a",1.01513567263556e-146,1.1645779181441,0.957,0.919,2.54687388907535e-142
"Egfl7",1.07927004361563e-146,-2.46858364171976,0.138,0.57,2.70778061242725e-142
"Tmem134",2.30806812020172e-145,2.3202652994393,0.692,0.317,5.79071210677409e-141
"Gm12060",2.39349050188053e-145,2.51981922230235,0.459,0.101,6.00502832016805e-141
"Grm7",4.62427047249783e-145,3.7161395014108,0.356,0.043,1.16018321884498e-140
"Cav2",4.85701443045484e-145,-1.30680297291035,0.202,0.657,1.21857635045681e-140
"Gm20748",7.66401435382882e-145,2.6425356226309,0.429,0.08,1.92282456123211e-140
"Arhgdib",6.56682989613111e-144,2.00742262596527,0.769,0.432,1.64755195264033e-139
"Ecm2",3.77654352162018e-143,2.02566168577777,0.809,0.49,9.47497004139287e-139
"Hspb1",5.22413013180118e-143,-1.56770779889134,0.852,0.892,1.3106820087676e-138
"Zfp36",6.14051686367045e-143,-2.64465549136371,0.455,0.751,1.54059427592628e-138
"Rpl8",3.21620309118011e-142,-1.17592544547137,0.829,0.953,8.06913193546177e-138
"Wdr89",4.07772606801448e-142,-2.20448566672091,0.146,0.573,1.02306069320415e-137
"Mustn1",1.07706129140393e-141,-2.99494521369988,0.25,0.612,2.70223907400332e-137
"Lamc1",1.96121187485226e-140,2.03526723647464,0.803,0.51,4.92048447281683e-136
"Rpl22",9.15909774764971e-140,-1.64050920868227,0.505,0.831,2.29792603390783e-135
"Tmem66",3.3319822938679e-139,2.60415526882072,0.451,0.099,8.35961037708517e-135
"Heyl",3.98286583539847e-139,1.58975576763435,0.782,0.392,9.99261209443121e-135
"Ubc",2.95283762958222e-138,-1.57153924413434,0.85,0.922,7.40837432885883e-134
"Emp1",4.14841780570638e-138,-4.59294569973705,0.055,0.436,1.04079654327367e-133
"Dmd",3.18619257176972e-137,1.65979374298315,0.773,0.435,7.99383854331304e-133
"Rab1a",6.3125623380193e-137,-2.09101834146682,0.112,0.522,1.58375876498566e-132
"Cox7a2l",1.30746069791665e-136,-1.55183372639313,0.424,0.771,3.28028814500309e-132
"Hmgb1",1.58503395490811e-136,-1.42198476390515,0.752,0.878,3.97669168946896e-132
"Nr1d1",1.69765312624766e-136,1.5070517708297,0.841,0.487,4.25924192844276e-132
"Hlf",2.91742352698393e-136,2.81500727834669,0.471,0.12,7.31952388684998e-132
"Cald1",3.95526998937389e-136,1.17840772627157,0.929,0.71,9.92337687634016e-132
"Lims2",2.23750278951909e-135,-2.04578195988743,0.149,0.561,5.61367074862443e-131
"Ybx1",2.61091062617143e-135,-1.18032619933859,0.628,0.876,6.5505136700015e-131
"Saraf",4.54345554349914e-135,-1.99000010628691,0.123,0.53,1.1399075613085e-130
"Pfdn5",3.88511053394084e-134,-1.39018503199312,0.552,0.844,9.74735381860418e-130
"Plcl1",1.03225197285851e-133,2.49476947082764,0.531,0.164,2.58981697470471e-129
"Egr1",4.09235730032804e-133,-1.89100188288635,0.419,0.748,1.0267315230793e-128
"Tuba1b",8.18675575776998e-133,-1.55844025535687,0.693,0.856,2.05397515206691e-128
"Gprc5c",1.21461557674741e-132,1.72213578129879,0.742,0.361,3.04734902050158e-128
"Gm10076",2.23189342970036e-132,-1.71993595783793,0.094,0.513,5.59959742577523e-128
"Tnfaip1",3.25013730702739e-132,1.94619334819457,0.798,0.525,8.15426948960102e-128
"Id1",3.52438052918058e-132,-1.64154058499157,0.223,0.64,8.84231830966115e-128
"Cd93",1.87305485743123e-131,-3.09933428390309,0.071,0.452,4.69930733180922e-127
"Igfbp5",2.00509498537849e-131,-3.75566649672436,0.081,0.462,5.0305828088161e-127
"Aqp1",2.17269425246022e-131,-2.34347955358109,0.08,0.485,5.45107260999745e-127
"Tnfrsf21",2.54546860275814e-131,2.22722978241652,0.572,0.206,6.3863261774599e-127
"Plec",4.68401175504667e-131,-2.47431079977477,0.162,0.548,1.17517170922366e-126
"Pcdh18",1.69707280456209e-130,2.27059655627697,0.626,0.268,4.25778595936583e-126
"Cadm4",2.08755967025048e-130,3.93735257506302,0.302,0.028,5.23747845669142e-126
"Sparcl1",8.01059698014887e-130,0.88501084700342,0.96,0.776,2.00977867634955e-125
"Mmrn2",3.81706172954263e-129,-4.08302396034905,0.04,0.4,9.57662617324952e-125
"Fxyd5",8.31209207296835e-129,-2.22532146292061,0.184,0.581,2.08542078018703e-124
"Rpl22l1",2.22961252461693e-128,-1.97850977131254,0.469,0.768,5.59387486301142e-124
"Actn1",1.04137653733446e-127,-2.95776450052271,0.197,0.563,2.61270959451843e-123
"Gpx4",1.19833267924674e-127,-1.3976947193999,0.755,0.87,3.00649685896216e-123
"Gm42418",1.42840125318424e-127,-2.60852158366092,0.07,0.46,3.58371590411395e-123
"Il34",1.96859912224028e-127,1.8895274316767,0.641,0.28,4.93901833778864e-123
"Notch1",9.60294116492426e-127,1.76124530151378,0.802,0.518,2.40928190886785e-122
"Rgma",1.01123467252248e-126,2.46397505603427,0.506,0.166,2.53708666989166e-122
"Ctla2a",2.81209786536675e-126,-3.54242640417588,0.075,0.445,7.05527233441864e-122
"Morf4l1",3.28077961238399e-126,-1.68321802783616,0.614,0.812,8.23114796951019e-122
"Csrp2",4.30740393692408e-126,-2.57595917141668,0.136,0.511,1.08068457373488e-121
"mt-Co1",5.30092208025995e-125,-2.10598737330271,0.104,0.5,1.32994834071642e-120
"Ndufs5",5.92744006301848e-125,-1.27378015666046,0.134,0.554,1.48713543741071e-120
"Cd82",2.89862416270211e-124,-3.18692987512887,0.064,0.422,7.27235816180332e-120
"Ddit4l",2.15877032943102e-122,2.50951577918229,0.513,0.168,5.41613887950948e-118
"Jund",6.44959564877881e-122,-2.48623776696244,0.576,0.786,1.61813905232212e-117
"Ptprb",8.82002286021653e-122,-2.67463133913771,0.144,0.516,2.21285553539973e-117
