"824","Pm20d1"
"825","Slc26a9"
"826","Slc41a1"
"827","Nucks1"
"828","Slc45a3"
"829","Rab29"
"830","Mfsd4"
"831","Elk4"
"832","Nuak2"
"833","Klhdc8a"
"834","Rbbp5"
"835","Dstyk"
"836","Tmem81"
"837","Gm10538"
"838","Mdm4"
"839","Ppp1r15b"
"840","Pik3c2b"
"841","Gm19461"
"842","Etnk2"
"843","Kiss1"
"844","Sox13"
"845","Zbed6"
"846","Zc3h11a"
"847","Lax1"
"848","Snrpe"
"849","Atp2b4"
"850","Optc"
"851","Prelp"
"852","Btg2"
"853","Fmod"
"854","Chit1"
"855","Mybph"
"856","Chil1"
"857","Ppfia4"
"858","Cyb5r1"
"859","Adipor1"
"860","Rabif"
"861","Ube2t"
"862","Ptprv"
"863","Arl8a"
"864","Elf3"
"865","Gpr37l1"
"866","Lmod1"
"867","Timm17a"
"868","Shisa4"
"869","Phlda3"
"870","Csrp1"
"871","Tnnt2"
"872","Lad1"
"873","Pkp1"
"874","Tnni1"
"875","Tmem9"
"876","Igfn1"
"877","Kif21b"
"878","Cacna1s"
"879","5730559C18Rik"
"880","Gpr25"
"881","Ddx59"
"882","9230116N13Rik"
"883","Kif14"
"884","Zfp281"
"885","Gm19705"
"886","Nr5a2"
"887","Mir181b-1"
"888","Lhx9"
"889","2310009B15Rik"
"890","4930596I21Rik"
"891","Zbtb41"
"892","Cfhr1"
"893","F13b"
"894","B3galt2"
"895","Trove2"
"896","Glrx2"
"897","Rgs2"
"898","Rgs1"
"899","Rgs18"
"900","Ptgs2"
"901","Pdc"
"902","BC003331"
"903","Prg4"
"904","Tpr"
"905","C730036E19Rik"
"906","Ivns1abp"
"907","Rnf2"
"908","Trmt1l"
"909","Mir7682"
"910","Tsen15"
"911","Apobec4"
"912","Arpc5"
"913","Smg7"
"914","Lamc2"
"915","Shcbp1l"
"916","E330020D12Rik"
"917","Npl"
"918","Rgs16"
"919","Rgs8"
"920","C230024C17Rik"
"921","Rnasel"
"922","5830403L16Rik"
"923","Rgsl1"
"924","Gm5531"
"925","Glul"
"926","Mir8114"
"927","Teddm1"
"928","4930452N14Rik"
"929","Mr1"
"930","Ier5"
"931","Qsox1"
"932","Cep350"
"933","Tor1aip2"
"934","Tor1aip1"
"935","Tdrd5"
"936","Nphs2"
"937","Soat1"
"938","Fam20b"
"939","Tor3a"
"940","Angptl1"
"941","Tex35"
"942","BC026585"
"943","Scarna3a"
"944","Tnn"
"945","4930562F07Rik"
"946","4930523C07Rik"
"947","Mrps14"
"948","Cacybp"
"949","Gpr52"
"950","Cenpl"
"951","Gas5"
"952","Zbtb37"
"953","Serpinc1"
"954","Snord47"
"955","Dars2"
"956","Klhl20"
"957","4930469G21Rik"
"958","Ankrd45"
"959","Prdx6"
"960","Tnfsf4"
"961","Tnfsf18"
"962","4930558K02Rik"
"963","Pigc"
"964","Dnm3os"
"965","Myoc"
"966","Vamp4"
"967","Mettl13"
"968","7420461P10Rik"
"969","Prrc2c"
"970","Fmo1"
"971","Fmo2"
"972","Fmo4"
"973","Fmo3"
"974","Prrx1"
"975","Gorab"
"976","Scyl3"
"977","Sell"
"978","Sele"
"979","Mettl18"
"980","F5"
"981","Selp"
"982","Gm16548"
"983","Ccdc181"
"984","Slc19a2"
"985","Blzf1"
"986","Atp1b1"
"987","Gm20743"
"988","Dpt"
"989","4930568G15Rik"
"990","Tiprl"
"991","Sft2d2"
"992","Gpr161"
"993","Mpc2"
"994","Mpzl1"
"995","Creg1"
"996","Gpa33"
"997","Dusp27"
"998","Mael"
"999","Ildr2"
"1000","Tada1"
"1001","Pogk"
"1002","Gm4846"
"1003","Fmo9"
"1004","Gm4847"
"1005","Fam78b"
"1006","Aldh9a1"
"1007","Tmco1"
"1008","Rxrg"
"1009","Nuf2"
"1010","Rgs5"
"1011","Rgs4"
"1012","Hsd17b7"
"1013","1700084C01Rik"
"1014","3110045C21Rik"
"1015","Sh2d1b2"
"1016","Uap1"
"1017","Uhmk1"
"1018","1700015E13Rik"
"1019","Gm7694"
"1020","Dusp12"
"1021","Fcrlb"
"1022","Fcgr4"
"1023","Fcgr2b"
"1024","Mpz"
"1025","Fcgr3"
"1026","1700009P17Rik"
"1027","Sdhc"
"1028","Nr1i3"
"1029","Fcer1g"
"1030","B4galt3"
"1031","Apoa2"
"1032","Ppox"
"1033","Adamts4"
"1034","Usp21"
"1035","Ufc1"
"1036","Tomm40l"
"1037","Ndufs2"
"1038","Pvrl4"
"1039","Pfdn2"
"1040","Nit1"
"1041","Tstd1"
"1042","Dedd"
"1043","Klhdc9"
"1044","Usf1"
"1045","Arhgap30"
"1046","Itln1"
"1047","Alyref2"
"1048","Slamf7"
"1049","Ly9"
"1050","Slamf1"
"1051","Cd84"
"1052","Slamf6"
"1053","Vangl2"
"1054","Ncstn"
"1055","Pex19"
"1056","Pea15a"
"1057","Dcaf8"
"1058","Casq1"
"1059","Igsf8"
"1060","Kcnj9"
"1061","Atp1a2"
"1062","Slamf9"
"1063","Pigm"
"1064","Slamf8"
"1065","Vsig8"
"1066","Ccdc19"
"1067","Tagln2"
"1068","4933439K11Rik"
"1069","Dusp23"
"1070","Olfr1408"
"1071","Olfr1406"
"1072","Cadm3"
"1073","Ackr1"
"1074","BC094916"
"1075","Aim2"
"1076","Pyhin1"
"1077","Pydc4"
"1078","Pydc3"
"1079","AI607873"
"1080","Ifi204"
"1081","Mnda"
"1082","Mndal"
"1083","Ifi205"
"1084","Ifi202b"
"1085","Olfr424"
"1086","Mptx1"
"1087","Olfr220"
"1088","Olfr414"
"1089","Fh1"
"1090","Chml"
"1091","Opn3"
"1092","Cep170"
"1093","Hmga2-ps1"
"1094","Zbtb18"
"1095","Adss"
"1096","Desi2"
"1097","Cox20"
"1098","Hnrnpu"
"1099","Efcab2"
"1100","Tfb2m"
"1101","Sccpdh"
"1102","Ahctf1"
"1103","Adck3"
"1104","Psen2"
"1105","Gm5069"
"1106","6330403A02Rik"
"1107","Parp1"
"1108","Mir6904"
"1109","Mixl1"
"1110","Lin9"
"1111","Sde2"
"1112","H3f3a"
"1113","Lefty1"
"1114","Pycr2"
"1115","Lefty2"
"1116","Tmem63a"
"1117","Wdr26"
"1118","Cnih4"
"1119","Lbr"
"1120","Srp9"
"1121","Degs1"
"1122","1700047M11Rik"
"1123","Capn2"
"1124","Tlr5"
"1125","Brox"
"1126","Aida"
"1127","Mia3"
"1128","Taf1a"
"1129","Hhipl2"
"1130","Dusp10"
"1131","1700056E22Rik"
"1132","Hlx"
"1133","Marc1"
"1134","C130074G19Rik"
"1135","Mir1981"
"1136","Marc2"
"1137","Iars2"
"1138","Mir194-1"
"1139","Mir215"
"1140","Eprs"
"1141","Gm2061"
"1142","9630028B13Rik"
"1143","5033404E19Rik"
"1144","Lyplal1"
"1145","Rrp15"
"1146","D1Pas1"
"1147","1700007P06Rik"
"1148","9330162B11Rik"
"1149","Smyd2"
"1150","Prox1"
"1151","Angel2"
"1152","A230020J21Rik"
"1153","Tatdn3"
"1154","Nsl1"
"1155","Mfsd7b"
"1156","Spata45"
"1157","Atf3"
"1158","Fam71a"
"1159","Tmem206"
"1160","Nenf"
"1161","Ints7"
"1162","Dtl"
"1163","Nek2"
"1164","1700034H15Rik"
"1165","Rd3"
"1166","Slc30a1"
"1167","Mir3473c"
"1168","Rcor3"
"1169","Gm10516"
"1170","Sertad4"
"1171","A130010J15Rik"
"1172","Irf6"
"1173","Diexf"
"1174","Hsd11b1"
"1175","G0s2"
"1176","Camk1g"
"1177","Cd34"
"1178","Gm16897"
"1179","Cd46"
"1180","Cr1l"
"1181","Gm13483"
"1182","Lrp1b"
"1183","Upp2"
"1184","Phf21a"
"1185","Ninl"
"1186","Fam171a1"
"1187","Celf2"
"1188","Frmd4a"
"1189","A230108P19Rik"
"1190","Sfmbt2"
"1191","Pfkfb3"
"1192","Cacnb2"
"1193","Pip4k2a"
"1194","Acbd5"
"1195","Crat"
"1196","Med27"
"1197","Qsox2"
"1198","Dab2ip"
"1199","Mapkap1"
"1200","Nr6a1"
"1201","Zeb2"
"1202","Mbd5"
"1203","Arhgap15"
"1204","Galnt13"
"1205","Cacnb4"
"1206","Kcnh7"
"1207","Rbms1"
"1208","Grb14"
"1209","Tanc1"
"1210","Zak"
"1211","Myo3b"
"1212","Slc25a12"
"1213","Spc25"
"1214","Osbpl6"
"1215","Zfp385b"
"1216","Ddb2"
"1217","Ttc17"
"1218","Lrrc4c"
"1219","Tspan18"
"1220","Immp1l"
"1221","Slc1a2"
"1222","4930547E08Rik"
"1223","Mir1954"
"1224","4930528P14Rik"
"1225","Snap23"
"1226","Exd1"
"1227","Slc30a4"
"1228","Frmd5"
"1229","Slc23a2"
"1230","Acoxl"
"1231","Zc3h6"
"1232","Siglec1"
"1233","Tgm3"
"1234","Plcb1"
"1235","Pak7"
"1236","Macrod2"
"1237","Dtd1"
"1238","Syndig1"
"1239","Pcsk2"
"1240","BC039771"
"1241","Itch"
"1242","Rpn2"
"1243","Phf20"
"1244","Ptprt"
"1245","Eya2"
"1246","Tshz2"
"1247","Rae1"
"1248","Zbtb46"
