"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Golim4",0,2.20550967001026,0.465,0.112,0
"Polk",0,3.77083285606744,0.389,0.036,0
"H2-Q7",0,-4.14737424606563,0.048,0.4,0
"Fam13c",0,2.49230922763979,0.416,0.068,0
"Pls3",0,1.4820188542097,0.656,0.316,0
"Nostrin",0,1.45123590607233,0.579,0.24,0
"Pde2a",0,1.58244229264057,0.593,0.254,0
"Slco2a1",0,-5.91562671504533,0.02,0.359,0
"Tmem123",0,1.46988172725772,0.597,0.258,0
"Ddc",0,12.1959921960547,0.338,0,0
"Cyp4b1",0,-10.1946354282518,0.003,0.338,0
"Nos3",0,1.62245519441589,0.507,0.172,0
"Sgpp2",0,5.79472106664511,0.343,0.009,0
"Fzd6",0,2.42054728570873,0.419,0.085,0
"Pdlim1",0,-5.85031302409694,0.017,0.351,0
"Atp10a",0,5.6318869076518,0.341,0.008,0
"St6galnac2",0,2.02659006888056,0.467,0.134,0
"Slc3a2",0,1.3276507975172,0.845,0.515,0
"Pdxk",0,4.99002468707143,0.343,0.014,0
"Tsc22d3",0,1.49723083217052,0.678,0.35,0
"Slc31a1",0,2.96215178238651,0.405,0.078,0
"Sqstm1",0,1.45422817762043,0.67,0.343,0
"Slc16a1",0,2.889636132954,0.432,0.107,0
"Csrp2",0,1.4101060089007,0.515,0.191,0
"Tmem176a",0,-3.3050376189297,0.108,0.431,0
"Afap1l2",0,2.82930700554239,0.372,0.051,0
"Col4a3bp",0,2.66583091456412,0.371,0.051,0
"Cldn5",0,2.54887580224284,0.977,0.657,0
"Flt1",0,1.77273227739926,0.954,0.636,0
"Mtus1",0,1.5533591220648,0.542,0.225,0
"Grap",0,1.31043814275442,0.627,0.31,0
"Hprt",0,1.15050803636973,0.67,0.354,0
"Nampt",0,2.42514419543337,0.446,0.13,0
"Alpl",0,2.6999984988849,0.386,0.071,0
"Sema7a",0,1.13253067221266,0.468,0.158,0
"Gpr4",0,1.80735458283712,0.445,0.136,0
"Nr4a1",0,2.37578595010709,0.411,0.102,0
"Cd9",0,-2.22127348094852,0.348,0.656,0
"Ppp1cb",0,1.11536007948262,0.614,0.306,0
"Meis2",0,-9.14023750097267,0.007,0.313,0
"Ptprg",0,1.29166785418148,0.508,0.202,0
"Slc19a3",0,6.94529385803403,0.309,0.004,0
"Agrn",0,2.30596935893363,0.384,0.08,0
"Tob1",0,1.50172738446658,0.455,0.152,0
"Abcc4",0,2.52227308977751,0.371,0.068,0
"Cystm1",0,2.428026753501,0.349,0.047,0
"Tgfb2",0,2.67415888996299,0.359,0.058,0
"Rad54b",0,6.54539969520796,0.305,0.004,0
"Hspa1b",0,1.88580884156063,0.377,0.076,0
"Far2",0,9.78558727800496,0.302,0.002,0
"Mir6236",0,4.77954663453248,0.306,0.007,0
"Hspb1",0,1.41682106871765,0.967,0.668,0
"S1pr1",0,1.29543284723757,0.713,0.415,0
"Bsg",0,4.37865345156331,0.999,0.703,0
"Gpr182",0,-7.46564143204451,0.01,0.306,0
"Ehd4",0,-2.90353372412666,0.235,0.53,0
"Ifnar2",0,1.11467479732413,0.595,0.3,0
"Slc39a8",0,2.28978820850668,0.379,0.085,0
"Tiam1",0,3.43277643372008,0.315,0.021,0
"Mkl2",0,1.44745640676148,0.466,0.173,0
"Bcl2l1",0,1.24524990692209,0.494,0.201,0
"Uaca",0,1.2803350338421,0.469,0.176,0
"Ctnnb1",0,1.49452766199986,0.774,0.483,0
"Notum",0,9.88774960254267,0.291,0,0
"Slc30a1",0,1.80561927745894,0.394,0.104,0
"Lars2",0,2.77417472621198,0.333,0.043,0
"Fam167b",0,-11.8572620807595,0.002,0.292,0
"Pik3ip1",0,1.82627595157794,0.408,0.119,0
"Grb14",0,3.46028170972246,0.331,0.043,0
"Cobll1",0,2.97821571114529,0.329,0.041,0
"Nes",0,1.41727240797717,0.434,0.146,0
"Osbpl9",0,1.34223334522767,0.536,0.248,0
"Ttyh2",0,2.96754770289113,0.343,0.055,0
"Ccl21a",0,-11.4285305759155,0.005,0.293,0
"Sik1",0,2.10358667893364,0.341,0.054,0
"Cp",0,1.95762250144948,0.341,0.056,0
"Rn45s",0,8.75168697902121,0.286,0.001,0
"Apod",0,5.09988728406725,0.292,0.008,0
"Sorbs1",0,4.51620541936467,0.299,0.015,0
"Eltd1",0,11.1866937467374,0.282,0,0
"Gbp3",0,2.01005121902571,0.407,0.125,0
"Gpr116",0,11.3941707681637,0.282,0,0
"eGFP",0,11.7099631462578,0.282,0,0
"Frmd4b",0,1.39503285151563,0.439,0.158,0
"Gstm7",0,4.60955738555391,0.3,0.019,0
"Nxpe4",0,1.87570166523763,0.396,0.116,0
